г Урай,,,.113.223.1368.1382.,2020-02-27 05:38:08,798
г Югорск,,,.113.223.1368.1383.,2020-02-27 05:38:09,799
г. Лида,,,.16.2236.2301.,2020-02-27 05:38:16,800
Медвежьегорск,,,.113.231.1077.73.,2020-02-27 05:39:25,801
деревня Богданиха,,,.113.232.1.,2020-02-27 05:41:46,802
Кстовский район,,,.113.228.1679.66.,2020-02-27 05:42:26,803
г Новочеркасск,,,.113.225.1530.1545.,2020-02-27 05:44:18,804
г Шахты,,,.113.225.1530.1552.,2020-02-27 05:44:18,805
Красногвардейская,,,.113.232.1.,2020-02-27 05:44:21,806
Орехово,,,.113.232.1.,2020-02-27 05:44:22,807
Печатники,,,.113.232.1.,2020-02-27 05:44:23,808
Калининский р-н,,,.113.224.1438.3319.,2020-02-27 05:44:26,809
Нагатинская,,,.113.232.1.,2020-02-27 05:44:28,810
г Рязань,,,.113.228.1704.77.,2020-02-27 05:44:29,811
г Собинка,,,.113.229.1716.1734.,2020-02-27 05:44:29,812
г Химки,,,.113.232.2019.141.2077.,2020-02-27 05:44:31,813
Чкаловск,,,.113.228.1679.66.,2020-02-27 05:44:32,814
Рыбинск,,,.113.229.1806.1814.,2020-02-27 05:44:44,815
"ДВЕРЯНИН"- ЧЕЛНЫ,,,.113.227.1624.1641.,2020-02-27 05:44:53,816
Купаловская,,,.16.1002.,2020-02-27 05:45:48,817
Волгодонск,,,.113.225.1530.1535.,2020-02-27 05:46:04,818
рабочий посёлок Новоивановское,,,.113.232.1.,2020-02-27 05:46:37,819
Юго-Западная,,,.113.232.1.,2020-02-27 05:47:19,820
Площадь Якуба Коласа,,,.16.1002.,2020-02-27 05:47:54,821
Коломна,,,.113.232.2019.142.2033.,2020-02-27 05:47:55,822
Тимирязевская,,,.113.232.1.,2020-02-27 05:49:25,823
Ефремов,,,.113.230.1913.1920.,2020-02-27 05:49:41,824
Минский район,,,.16.1002.,2020-02-27 05:50:50,825
Димитровград,,,.113.226.1614.1616.,2020-02-27 05:51:19,826
Нарвская,,,.113.231.2.,2020-02-27 05:52:16,827
Ховрино,,,.113.232.1.,2020-02-27 05:52:57,828
Дедовск,,,.113.232.2019.143.2100.,2020-02-27 05:53:11,829
Кохма,,,.113.229.1754.1760.,2020-02-27 05:54:07,830
Краснодар ул. Солнечная 15/5,,,.113.232.1.,2020-02-27 05:54:35,831
Гражданский проспект,,,.113.231.2.,2020-02-27 05:55:15,832
Производственный проезд д. 45,,,.113.227.1624.1641.,2020-02-27 05:55:22,833
Болхов,,,.113.230.1898.1899.,2020-02-27 05:55:31,834
Кропивницкий,,,.5.2169.122.,2020-02-27 05:55:34,835
посёлок городского типа Знаменка,,,.113.230.1898.3947.,2020-02-27 05:55:51,836
село Яр-Сале,,,.113.223.1414.3694.,2020-02-27 05:55:57,837
Азов,,,.113.225.1530.1531.,2020-02-27 05:57:49,838
село Высокая Гора,,,.113.227.1624.88.,2020-02-27 05:58:23,839
Плавск,,,.113.230.1913.1925.,2020-02-27 05:59:00,840
деревня Коряково,,,.113.230.1859.301.,2020-02-27 05:59:10,841
Серпухов,,,.113.232.2019.142.2073.,2020-02-27 05:59:27,842
Бульвар Дмитрия Донского,,,.113.232.1.,2020-02-27 06:00:21,843
городской округ Архангельск,,,.113.231.1008.14.,2020-02-27 06:00:45,844
село Кабардинка,,,.113.224.1438.2641.,2020-02-27 06:01:08,845
поселок городского типа Новосемейкино,,,.113.226.1586.78.,2020-02-27 06:01:29,846
Петровско-Разумовская,,,.113.232.1.,2020-02-27 06:01:37,847
г. Сочи,,,.113.224.1438.237.,2020-02-27 06:01:56,848
Курская,,,.113.232.1.,2020-02-27 06:02:04,849
Могилёв,,,.16.1004.,2020-02-27 06:02:46,850
Свиблово,,,.113.232.1.,2020-02-27 06:03:28,851
Апрелевка,,,.113.232.2019.142.2042.,2020-02-27 06:07:12,852
Ковдор,,,.113.231.1061.4115.,2020-02-27 06:07:18,853
Гусь-Хрустальный,,,.113.229.1716.23.,2020-02-27 06:07:55,854
Малоярославец,,,.113.230.1859.1871.,2020-02-27 06:08:01,855
Узда,,,.16.2237.2331.,2020-02-27 06:09:51,856
Лихоборы,,,.113.232.1.,2020-02-27 06:10:18,857
Крыловский р-н,,,.113.224.1438.3285.,2020-02-27 06:12:38,858
Гулькевичский р-н,,,.113.224.1438.3968.,2020-02-27 06:12:38,859
г Великий Новгород,,,.113.231.1051.67.,2020-02-27 06:12:38,860
Узловский район,,,.113.230.1913.92.,2020-02-27 06:12:54,861
г. Самара,,,.113.226.1586.78.,2020-02-27 06:13:25,862
Московская обл.,,,.113.232.1.,2020-02-27 06:15:18,863
г. Владимир,,,.113.229.1716.23.,2020-02-27 06:18:40,864
Ялуторовск,,,.113.223.1342.1346.,2020-02-27 06:19:04,865
Октябрьская,,,.16.1002.,2020-02-27 06:19:25,866
Шаранский р-н,,,.113.223.1347.5139.,2020-02-27 06:21:06,867
г Реутов,,,.113.232.2019.144.2094.,2020-02-27 06:21:52,868
г Кирово-Чепецк,,,.113.228.1661.1665.,2020-02-27 06:21:53,869
г Пенза,,,.113.226.1575.71.,2020-02-27 06:22:00,870
г Красногорск,,,.113.232.2019.143.2034.,2020-02-27 06:22:00,871
поселок остановочный пункт 3307 километр,,,.113.222.1202.4.,2020-02-27 06:22:59,872
Тушинская,,,.113.232.1.,2020-02-27 06:24:00,873
село Дмитрова Гора,,,.113.229.1783.1795.,2020-02-27 06:24:01,874
поселок городского типа Волжский,,,.113.226.1586.3659.,2020-02-27 06:24:08,875
улан-удэ,,,.113.221.1118.20.,2020-02-27 06:24:27,876
село Иргели,,,.40.160.,2020-02-27 06:25:20,877
Кудрово,,,.113.231.2.,2020-02-27 06:26:45,878
село Засечное,,,.113.226.1575.71.,2020-02-27 06:27:48,879
деревня Поддубки,,,.113.232.2019.141.2023.,2020-02-27 06:27:55,880
Тихвин,,,.113.231.145.2016.,2020-02-27 06:30:06,881
г. Красногорск,,,.113.232.2019.143.2034.,2020-02-27 06:30:37,882
хутор Копанской,,,.113.224.1438.53.,2020-02-27 06:30:42,883
Гатчинский р-н,,,.113.231.145.4025.,2020-02-27 06:31:42,884
посёлок Ждановский,,,.113.228.1679.66.,2020-02-27 06:33:36,885
Томская область,,,.113.222.1255.4684.,2020-02-27 06:34:47,886
деревня Картмазово,,,.113.232.1.,2020-02-27 06:35:04,887
м. Савеловская,,,.113.232.1.,2020-02-27 06:35:48,888
Новокубанск,,,.113.224.1438.1453.,2020-02-27 06:38:01,889
посёлок городского типа Партенит,,,.113.225.2114.2381.,2020-02-27 06:39:37,890
Улица Дмитриевского,,,.113.232.1.,2020-02-27 06:39:52,891
деревня Глухово,,,.113.232.1.,2020-02-27 06:40:22,892
Восток,,,.16.1002.,2020-02-27 06:40:27,893
дачный посёлок Удельная,,,.113.232.2019.142.5975.,2020-02-27 06:40:54,894
Кореновск,,,.113.224.1438.1448.,2020-02-27 06:42:04,895
Кашира,,,.113.232.2019.142.2029.,2020-02-27 06:42:14,896
Бронницы,,,.113.232.2019.142.2063.,2020-02-27 06:43:14,897
село Топчиха,,,.113.222.1217.4944.,2020-02-27 06:43:22,898
село Райгород,,,.113.225.1511.2651.,2020-02-27 06:43:45,899
Мирный,,,.113.231.1008.1013.,2020-02-27 06:47:21,900
село Смоленское,,,.113.222.1217.4935.,2020-02-27 06:48:00,901
г. Томск,,,.113.222.1255.90.,2020-02-27 06:48:08,902
поселок городского типа Краснобродский,,,.113.222.1229.4796.,2020-02-27 06:48:09,903
Кокшетау,,,.40.176.,2020-02-27 06:48:21,904
село Марусино,,,.113.222.1202.4.,2020-02-27 06:49:06,905
Марксистская,,,.113.232.1.,2020-02-27 06:51:16,906
посёлок Мыза-Ивановка,,,.113.231.145.1993.,2020-02-27 06:53:00,907
Мозырь,,,.16.2235.2285.,2020-02-27 06:53:52,908
Выхино,,,.113.232.1.,2020-02-27 06:55:19,909
Говорово,,,.113.232.1.,2020-02-27 06:55:32,910
Сухаревская,,,.113.232.1.,2020-02-27 06:55:51,911
Локомотив,,,.113.232.1.,2020-02-27 06:55:59,912
Люблино,,,.113.232.1.,2020-02-27 06:56:13,913
Кириши,,,.113.231.145.1997.,2020-02-27 06:56:32,914
поселок Ржавки-2,,,.113.232.2019.141.2088.,2020-02-27 06:56:47,915
поселок городского типа Рефтинский,,,.113.223.1261.2735.,2020-02-27 06:59:07,916
село Остафьево,,,.113.232.1.,2020-02-27 06:59:44,917
Кирс,,,.113.228.1661.1666.,2020-02-27 07:00:20,918
Курчатов,,,.113.230.1880.1883.,2020-02-27 07:00:25,919
поселок городского типа Тисуль,,,.113.222.1229.4809.,2020-02-27 07:00:37,920
Тихорецк,,,.113.224.1438.1459.,2020-02-27 07:01:02,921
поселок городского типа Крапивинский,,,.113.222.1229.4799.,2020-02-27 07:01:08,922
Кронштадт,,,.113.231.145.2961.,2020-02-27 07:02:07,923
г Кременки,,,.113.230.1859.1869.,2020-02-27 07:03:19,924
Площадь Тукая,,,.113.227.1624.88.,2020-02-27 07:03:54,925
посёлок городского типа Агинское,,,.113.221.1192.216.,2020-02-27 07:03:58,926
деревня Копище,,,.16.1002.,2020-02-27 07:03:59,927
г. Сургут,,,.113.223.1368.1381.,2020-02-27 07:04:31,928
Надым,,,.113.223.1414.1418.,2020-02-27 07:05:25,929
Муром,,,.113.229.1716.1730.,2020-02-27 07:05:27,930
Оренбур,,,.113.226.1563.70.,2020-02-27 07:06:09,931
Добрянка,,,.113.223.1317.1324.,2020-02-27 07:07:22,932
Белебей,,,.113.223.1347.1350.,2020-02-27 07:08:06,933
Среднеуральск,,,.113.223.1261.1302.,2020-02-27 07:09:53,934
поселок городского типа Боровский,,,.113.223.1342.95.,2020-02-27 07:10:21,935
муниципальное образование Поселок Уральский,,,.113.223.1261.5767.,2020-02-27 07:11:38,936
Междуреченск,,,.113.222.1229.1238.,2020-02-27 07:12:57,937
мкр Ожерелье,,,.113.232.2019.142.2029.,2020-02-27 07:13:25,938
Нерюнгри,,,.113.221.1174.1180.,2020-02-27 07:15:10,939
Елизово,,,.113.220.1943.1945.,2020-02-27 07:15:58,940
Андроновка,,,.113.232.1.,2020-02-27 07:17:28,941
Борисов,,,.16.2237.2311.,2020-02-27 07:17:34,942
село Казинка,,,.113.230.1890.58.,2020-02-27 07:18:35,943
деревня Лапшинка,,,.113.232.1.,2020-02-27 07:18:42,944
Новохохловская,,,.113.232.1.,2020-02-27 07:19:03,945
село Дворцы,,,.113.230.1859.3937.,2020-02-27 07:19:45,946
г Озеры,,,.113.232.2019.142.2054.,2020-02-27 07:19:45,947
г Малоярославец,,,.113.230.1859.1871.,2020-02-27 07:19:46,948
деревня Шолохово,,,.113.232.2019.141.2092.,2020-02-27 07:20:25,949
г Курск,,,.113.230.1880.1882.,2020-02-27 07:21:22,950
Чувашская Республика,,,.113.227.1652.107.,2020-02-27 07:21:56,951
Ямало-Ненецкий автономный округ,,,.113.223.1414.1419.,2020-02-27 07:21:57,952
Мичуринск,,,.113.230.1905.1909.,2020-02-27 07:24:25,953
Новокузнецкая,,,.113.232.1.,2020-02-27 07:25:40,954
Тульская,,,.113.232.1.,2020-02-27 07:25:41,955
Харьков,,,.5.2206.135.,2020-02-27 07:27:26,956
Ипатово,,,.113.224.1481.1489.,2020-02-27 07:28:21,957
деревня Боброво,,,.113.232.1.,2020-02-27 07:29:37,958
г Гатчина,,,.113.231.145.1993.,2020-02-27 07:29:55,959
г Апшеронск,,,.113.224.1438.1441.,2020-02-27 07:29:56,960
г Таганрог,,,.113.225.1530.1550.,2020-02-27 07:29:56,961
деревня Гольево,,,.113.232.2019.143.2034.,2020-02-27 07:31:37,962
Радужный,,,.113.223.1368.1379.,2020-02-27 07:32:08,963
поселок Луговое,,,.113.231.1020.41.,2020-02-27 07:32:10,964
село Новоалексеевское,,,.113.223.1261.3.,2020-02-27 07:33:06,965
Заводоуковск,,,.113.223.1342.1343.,2020-02-27 07:33:18,966
Молодечно,,,.16.2237.2323.,2020-02-27 07:35:11,967
г. Кострома,,,.113.229.1771.52.,2020-02-27 07:35:25,968
Рославль,,,.113.231.1103.1113.,2020-02-27 07:37:17,969
агрогородок Большевик,,,.16.1002.,2020-02-27 07:38:17,970
Выселковский р-н,,,.113.224.1438.3267.,2020-02-27 07:38:56,971
Кстовский р-н,,,.113.228.1679.1691.,2020-02-27 07:38:56,972
г Владимир,,,.113.229.1716.23.,2020-02-27 07:38:57,973
Лиманский р-н,,,.113.225.1505.5175.,2020-02-27 07:38:58,974
Калининский район,,,.113.229.1783.89.,2020-02-27 07:39:05,975
городской округ Химки,,,.113.232.2019.141.2092.,2020-02-27 07:39:59,976
деревня Шарапово,,,.113.232.2019.142.2042.,2020-02-27 07:41:10,977
г.Самара,,,.113.226.1586.78.,2020-02-27 07:41:34,978
Чеховский район,,,.113.232.2019.142.2078.,2020-02-27 07:43:11,979
Спартак,,,.113.232.1.,2020-02-27 07:43:36,980
село Столбище,,,.113.227.1624.88.,2020-02-27 07:43:51,981
поселок Строитель,,,.113.230.1905.87.,2020-02-27 07:44:08,982
посёлок городского типа Пышма,,,.113.223.1261.4727.,2020-02-27 07:44:09,983
поселок Увильды,,,.113.223.1384.5779.,2020-02-27 07:44:16,984
деревня Порошкино,,,.113.231.2.,2020-02-27 07:45:37,985
село Большие Чапурники,,,.113.225.1511.24.,2020-02-27 07:46:01,986
Данков,,,.113.230.1890.1892.,2020-02-27 07:47:23,987
Тахтамукайский р-н,,,.113.224.1422.2954.,2020-02-27 07:49:03,988
г Череповец,,,.113.229.1739.1753.,2020-02-27 07:49:03,989
г Алексин,,,.113.230.1913.1914.,2020-02-27 07:49:04,990
Мценск,,,.113.230.1898.1903.,2020-02-27 07:49:12,991
село Покровское,,,.113.225.1530.4545.,2020-02-27 07:49:16,992
посёлок Строитель,,,.113.230.1905.87.,2020-02-27 07:50:29,993
станица Каневская,,,.113.224.1438.1458.,2020-02-27 07:51:16,994
Трасса М-10 "Москва-Санкт-Петербург" 165 КМ Тверская обл.,,,.113.229.1783.89.,2020-02-27 07:51:45,995
г.Химки,,,.113.232.2019.141.2077.,2020-02-27 07:53:04,996
деревня Ямская,,,.113.232.2019.143.2040.,2020-02-27 07:53:46,997
посёлок городского типа Деденево,,,.113.232.2019.141.2023.,2020-02-27 07:54:08,998
Беломорская,,,.113.232.1.,2020-02-27 07:54:20,999
городской округ Подольск,,,.113.232.2019.142.2061.,2020-02-27 07:55:06,1000
деревня Бараки,,,.113.229.1716.23.,2020-02-27 07:57:10,1001
Семеновская,,,.113.232.1.,2020-02-27 07:57:37,1002
г. Туапсе,,,.113.224.1438.1460.,2020-02-27 07:58:43,1003
Кудымкар,,,.113.223.1317.1328.,2020-02-27 07:58:54,1004
г Мурманск,,,.113.231.1061.64.,2020-02-27 07:59:33,1005
г Домодедово,,,.113.232.2019.142.2025.,2020-02-27 07:59:34,1006
г Россошь,,,.113.230.1844.1856.,2020-02-27 07:59:35,1007
Чернушка,,,.113.223.1317.1340.,2020-02-27 07:59:45,1008
Лысьва,,,.113.223.1317.1330.,2020-02-27 07:59:51,1009
Панфиловская,,,.113.232.1.,2020-02-27 08:01:04,1010
Короча,,,.113.230.1817.1823.,2020-02-27 08:01:22,1011
хутор Нижнетемерницкий,,,.113.225.1530.76.,2020-02-27 08:02:44,1012
деревня Соколово,,,.113.232.2019.141.2041.,2020-02-27 08:03:07,1013
Снежинск,,,.113.223.1384.1407.,2020-02-27 08:05:29,1014
г. Гатчина,,,.113.231.2.,2020-02-27 08:05:58,1015
Туймазы,,,.113.223.1347.1365.,2020-02-27 08:07:28,1016
Кызыл,,,.113.221.1169.91.,2020-02-27 08:07:32,1017
г Туймазы,,,.113.223.1347.1365.,2020-02-27 08:07:44,1018
посёлок Левашово,,,.113.231.2.,2020-02-27 08:08:26,1019
Озерки,,,.113.231.2.,2020-02-27 08:08:37,1020
деревня Ярлыково,,,.113.232.2019.142.2075.,2020-02-27 08:09:08,1021
москва,,,.113.232.1.,2020-02-27 08:09:42,1022
деревня Перикса,,,.113.230.1905.87.,2020-02-27 08:10:11,1023
г Наро-Фоминск,,,.113.232.2019.143.4600.,2020-02-27 08:10:12,1024
Рассказовка,,,.113.232.1.,2020-02-27 08:10:48,1025
станица Полтавская,,,.113.224.1438.3288.,2020-02-27 08:11:14,1026
посёлок Сосново,,,.113.231.2.,2020-02-27 08:14:20,1027
Владимирская,,,.113.231.2.,2020-02-27 08:15:06,1028
Перово,,,.113.232.1.,2020-02-27 08:15:07,1029
Суздаль,,,.113.229.1716.1737.,2020-02-27 08:17:05,1030
Троицк,,,.113.232.2019.142.2095.,2020-02-27 08:17:58,1031
поселок Беликово,,,.113.232.2019.141.2069.,2020-02-27 08:18:05,1032
посёлок Новая Адыгея,,,.113.224.1438.53.,2020-02-27 08:18:54,1033
Людиново,,,.113.230.1859.1870.,2020-02-27 08:19:43,1034
поселок Песочный,,,.113.231.2.,2020-02-27 08:19:47,1035
Новоуральск,,,.113.223.1261.1295.,2020-02-27 08:19:55,1036
Саяногорск,,,.113.221.1187.1191.,2020-02-27 08:21:35,1037
Бажовская,,,.113.223.1261.3.,2020-02-27 08:22:23,1038
Рамонский район,,,.113.230.1844.26.,2020-02-27 08:22:36,1039
г Козьмодемьянск,,,.113.227.1620.1623.,2020-02-27 08:22:47,1040
поселок городского типа Краснообск,,,.113.222.1202.4.,2020-02-27 08:23:04,1041
село Жестылево,,,.113.232.2019.141.2023.,2020-02-27 08:25:20,1042
Волоколамский район,,,.113.232.2019.143.2021.,2020-02-27 08:25:39,1043
деревня Новинки,,,.113.232.2019.143.3734.,2020-02-27 08:28:04,1044
Ленинградская обл. Всеволожский р-н,,,.113.231.2.,2020-02-27 08:28:40,1045
деревня Чёрная Грязь,,,.113.232.2019.141.2077.,2020-02-27 08:28:48,1046
Китай-город,,,.113.232.1.,2020-02-27 08:34:31,1047
Орел,,,.113.230.1898.69.,2020-02-27 08:35:57,1048
г Йошкар-Ола,,,.113.227.1620.61.,2020-02-27 08:36:02,1049
г Пушкино,,,.113.232.2019.141.2062.,2020-02-27 08:36:02,1050
г Казань,,,.113.227.1624.88.,2020-02-27 08:36:04,1051
г Ефремов,,,.113.230.1913.1920.,2020-02-27 08:36:04,1052
г Щекино,,,.113.230.1913.1930.,2020-02-27 08:36:06,1053
Одинцовский р-н,,,.113.232.2019.143.4627.,2020-02-27 08:36:08,1054
Ухта,,,.113.231.1041.1050.,2020-02-27 08:36:42,1055
город Новосибирск,,,.113.222.1202.4.,2020-02-27 08:37:14,1056
г.Киров,,,.113.228.1661.49.,2020-02-27 08:37:25,1057
Каспийск,,,.113.224.1424.1429.,2020-02-27 08:37:39,1058
Лимассол,,,.113.232.1.,2020-02-27 08:37:47,1059
Петровский парк,,,.113.232.1.,2020-02-27 08:38:36,1060
поселок Ерзовка,,,.113.225.1511.24.,2020-02-27 08:38:40,1061
Сатпаев,,,.40.184.,2020-02-27 08:38:49,1062
рабочий посёлок Ржавки,,,.113.232.2019.141.2074.,2020-02-27 08:39:15,1063
Сосновоборск,,,.113.221.1146.1154.,2020-02-27 08:39:44,1064
посёлок городского типа Зауральский,,,.113.223.1384.1412.,2020-02-27 08:40:27,1065
Обь,,,.113.222.1202.4.,2020-02-27 08:41:28,1066
Семёнов,,,.113.228.1679.1699.,2020-02-27 08:41:38,1067
Богданович,,,.113.223.1261.1267.,2020-02-27 08:43:11,1068
Туапсе,,,.113.224.1438.1460.,2020-02-27 08:43:20,1069
посёлок городского типа Томилино,,,.113.232.1.,2020-02-27 08:43:52,1070
город Саранск,,,.113.226.1556.63.,2020-02-27 08:45:05,1071
Ейск,,,.113.224.1438.1447.,2020-02-27 08:45:08,1072
Строгино,,,.113.232.1.,2020-02-27 08:46:39,1073
город Красногорск,,,.113.232.2019.143.2034.,2020-02-27 08:47:05,1074
станица Новощербиновская,,,.113.224.1438.3434.,2020-02-27 08:48:13,1075
г.Екатеринбург ул.Белинского 32,,,.113.223.1261.3.,2020-02-27 08:49:10,1076
рп Нахабино,,,.113.232.2019.143.2634.,2020-02-27 08:49:45,1077
г Смоленск,,,.113.231.1103.83.,2020-02-27 08:49:47,1078
г Щигры,,,.113.230.1880.1889.,2020-02-27 08:49:48,1079
поселок городского типа Васильевский Мох,,,.113.229.1783.89.,2020-02-27 08:51:25,1080
посёлок Новониколаевский,,,.113.227.1624.88.,2020-02-27 08:52:41,1081
город Чебоксары,,,.113.227.1652.107.,2020-02-27 08:53:02,1082
Чехов,,,.113.232.2019.142.2078.,2020-02-27 08:53:21,1083
хутор Павловский,,,.113.224.1438.1450.,2020-02-27 08:54:06,1084
посёлок городского типа Троицко-Печорск,,,.113.231.1041.5364.,2020-02-27 08:55:52,1085
посёлок городского типа Аксубаево,,,.113.227.1624.4168.,2020-02-27 08:57:22,1086
Ломоносовский район,,,.113.231.2.,2020-02-27 08:57:24,1087
Вязьма,,,.113.231.1103.1105.,2020-02-27 08:57:44,1088
поселок Прохладный,,,.113.223.1261.3.,2020-02-27 08:57:50,1089
село Тюлячи,,,.113.227.1624.4187.,2020-02-27 08:59:02,1090
Солнечногорск,,,.113.232.2019.141.2074.,2020-02-27 08:59:13,1091
Лыткарино,,,.113.232.2019.144.2093.,2020-02-27 08:59:29,1092
г Сасово,,,.113.228.1704.1711.,2020-02-27 09:00:14,1093
Воскресенск,,,.113.232.2019.142.2022.,2020-02-27 09:02:25,1094
населённый пункт Остановочная Платформа 3307 километр,,,.113.222.1202.4.,2020-02-27 09:02:28,1095
посёлок Дубровка,,,.113.227.1624.88.,2020-02-27 09:03:05,1096
Гатово,,,.16.2235.2280.,2020-02-27 09:03:24,1097
Большой Камень,,,.113.220.1948.1951.,2020-02-27 09:03:28,1098
г,,,.113.224.1438.53.,2020-02-27 09:04:14,1099
село Русская Борковка,,,.113.226.1586.212.,2020-02-27 09:04:25,1100
Маршала Покрышкина,,,.113.222.1202.4.,2020-02-27 09:05:13,1101
Угрешская,,,.113.232.1.,2020-02-27 09:05:17,1102
ул. 50-летия Ростсельмаша 2-6/22 (б/ц Альфа,,,.113.224.1438.1449.,2020-02-27 09:09:14,1103
Тверь проезд Мелиораторов 3Б,,,.113.229.1783.89.,2020-02-27 09:10:38,1104
город Курск,,,.113.230.1880.56.,2020-02-27 09:10:49,1105
г Сургут,,,.113.223.1368.1381.,2020-02-27 09:12:47,1106
станция Орловка,,,.113.225.1511.24.,2020-02-27 09:12:58,1107
городской округ Норильск,,,.113.221.1146.246.,2020-02-27 09:13:40,1108
Кызылорда,,,.40.174.,2020-02-27 09:17:13,1109
деревня Песьянка,,,.113.223.1317.72.,2020-02-27 09:17:19,1110
Рубцовск,,,.113.222.1217.1226.,2020-02-27 09:17:56,1111
деревня Федоровка,,,.113.223.1384.104.,2020-02-27 09:18:17,1112
посёлок Есаульский,,,.113.223.1384.104.,2020-02-27 09:19:15,1113
село Акмол,,,.40.159.,2020-02-27 09:20:02,1114
поселок Отеген батыр,,,.40.160.,2020-02-27 09:21:58,1115
поселок Солонцы,,,.113.221.1146.54.,2020-02-27 09:22:43,1116
Усть-Илимск,,,.113.221.1124.1142.,2020-02-27 09:25:14,1117
г Чапаевск,,,.113.226.1586.1595.,2020-02-27 09:26:08,1118
г Новокуйбышевск,,,.113.226.1586.1590.,2020-02-27 09:26:08,1119
Бобруйск,,,.16.2238.2334.,2020-02-27 09:26:27,1120
г Сальск,,,.113.225.1530.1548.,2020-02-27 09:27:02,1121
г Пролетарск,,,.113.225.1530.1547.,2020-02-27 09:27:02,1122
Гражданская,,,.113.232.1.,2020-02-27 09:27:17,1123
Площадь Победы,,,.16.1002.,2020-02-27 09:28:32,1124
г Хадыженск,,,.113.224.1438.1462.,2020-02-27 09:33:56,1125
г Майкоп,,,.113.224.1422.8.,2020-02-27 09:33:57,1126
г Серпухов,,,.113.232.2019.142.2073.,2020-02-27 09:33:58,1127
г Ступино,,,.113.232.2019.142.2075.,2020-02-27 09:33:59,1128
село Узуново,,,.113.232.2019.3049.,2020-02-27 09:33:59,1129
мкр Климовск,,,.113.232.2019.142.2060.,2020-02-27 09:34:00,1130
массив 40 км Выборгского шоссе Юкки,,,.113.231.145.1990.,2020-02-27 09:34:03,1131
Базарно-Карабулакский р-н,,,.113.226.1596.2707.,2020-02-27 09:34:06,1132
Кавказский р-н,,,.113.224.1438.3276.,2020-02-27 09:34:07,1133
г Орёл,,,.113.230.1898.69.,2020-02-27 09:34:09,1134
Сморгонь,,,.16.2236.2308.,2020-02-27 09:34:32,1135
село Татарка,,,.113.224.1481.84.,2020-02-27 09:34:42,1136
Почеп,,,.113.230.1828.1836.,2020-02-27 09:35:22,1137
Сосногорск,,,.113.231.1041.1048.,2020-02-27 09:35:38,1138
деревня Котово,,,.113.231.1090.75.,2020-02-27 09:37:03,1139
Оренбургская область,,,.113.226.1563.70.,2020-02-27 09:38:18,1140
Moscow,,,.113.232.1.,2020-02-27 09:38:46,1141
деревня Сахарово,,,.113.232.2019.142.2061.,2020-02-27 09:39:33,1142
Советская,,,.113.226.1586.78.,2020-02-27 09:41:24,1143
М.О. г. Химки,,,.113.232.1.,2020-02-27 09:43:05,1144
Рабочий Посёлок,,,.113.232.1.,2020-02-27 09:43:32,1145
Лермонтов,,,.113.224.1481.1491.,2020-02-27 09:43:58,1146
село Усады,,,.113.227.1624.88.,2020-02-27 09:44:00,1147
Российская,,,.113.226.1586.78.,2020-02-27 09:44:22,1148
Партизанская,,,.113.232.1.,2020-02-27 09:44:25,1149
дачный посёлок Снегири,,,.113.232.2019.143.6336.,2020-02-27 09:44:26,1150
Минеральные Воды,,,.113.224.1481.1484.,2020-02-27 09:45:22,1151
поселок Подольской машинно-испытательной станции,,,.113.232.1.,2020-02-27 09:46:07,1152
Проспект Мира,,,.113.232.1.,2020-02-27 09:46:41,1153
деревня Зараменье,,,.113.232.2019.141.2032.,2020-02-27 09:47:03,1154
поселок Дубовляны,,,.16.1002.,2020-02-27 09:48:36,1155
Балабаново,,,.113.230.1859.1871.,2020-02-27 09:49:40,1156
поселок Шушары,,,.113.231.145.2507.,2020-02-27 09:51:10,1157
Черкизовская,,,.113.232.1.,2020-02-27 09:51:29,1158
Новочебоксарск,,,.113.227.1652.1657.,2020-02-27 09:53:17,1159
Верхний Уфалей,,,.113.223.1384.1388.,2020-02-27 09:53:21,1160
поселок городского типа Обухово,,,.113.232.2019.144.5116.,2020-02-27 09:55:35,1161
село Хрущевка,,,.113.230.1890.58.,2020-02-27 09:55:38,1162
Правдинск,,,.113.231.1020.1035.,2020-02-27 09:58:26,1163
Olympia Park Business Center,,,.113.232.1.,2020-02-27 09:58:31,1164
Зорге,,,.113.232.1.,2020-02-27 10:01:48,1165
г.Воронеж ул. Изыскателей д.23 (австосалон KIA),,,.113.230.1844.26.,2020-02-27 10:02:07,1166
село Ново-Талицы,,,.113.229.1754.32.,2020-02-27 10:03:05,1167
Тавда,,,.113.223.1261.1305.,2020-02-27 10:04:08,1168
Санкт- Петербург,,,.113.231.2.,2020-02-27 10:06:17,1169
посёлок Белозёрный,,,.113.224.1438.53.,2020-02-27 10:06:30,1170
Новосибирская область,,,.113.222.1202.4.,2020-02-27 10:06:31,1171
Проспект Космонавтов,,,.113.223.1261.3.,2020-02-27 10:07:31,1172
г Тюмень,,,.113.223.1342.95.,2020-02-27 10:07:32,1173
г Санкт-Петербург,,,.113.231.2.,2020-02-27 10:07:58,1174
рабочий посёлок Октябрьский,,,.113.232.2019.144.2633.,2020-02-27 10:11:19,1175
село Бабяково,,,.113.230.1844.26.,2020-02-27 10:17:00,1176
г Альметьевск,,,.113.227.1624.1627.,2020-02-27 10:19:18,1177
Саки,,,.113.225.2114.2385.,2020-02-27 10:20:24,1178
